policy_id,month,age,tenure_m,premium,coverage,premium_change_90d,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_call_count
287,2023-01,42,67,197.9515384764287,28699.00124999352,0.05022100457070079,S,0,1,3,0,1
288,2023-01,53,6,153.69953273613268,20416.261960292384,-0.08038034476563688,C,0,0,0,0,1
289,2023-01,49,25,193.3031529945531,13713.474386449318,0.0768440731326766,C,0,0,0,0,0
290,2023-01,35,118,135.07926131675694,12459.060963854265,-0.19377901561814956,N,0,0,0,1,7
291,2023-01,41,7,91.44963296910717,6437.0159832783365,-0.05243575625907722,W,0,0,1,0,0
292,2023-01,37,8,367.81744267272705,39318.58241118384,-0.005297827492952972,S,0,1,0,0,2
293,2023-01,36,89,360.71506959889024,42117.35231351434,0.1020979605147626,S,1,1,0,0,0
294,2023-01,57,23,140.07178155394703,19047.681831998412,0.0200000665831661,W,1,0,0,0,0
295,2023-01,50,60,216.56644729293188,11102.11869162086,-0.0756784418747691,C,0,0,0,0,1
296,2023-01,34,9,177.51153355260294,8955.131903142856,0.0581145557008673,C,0,0,2,0,0
297,2023-01,58,27,184.02605976136624,21159.145713430302,0.04803511621244528,E,0,1,1,0,1
298,2023-01,49,3,149.8034944312266,17280.809092572053,-0.13341607557492255,S,0,0,0,0,1
299,2023-01,57,6,136.21530158110585,10062.235289027692,-0.0558420168487533,W,1,0,3,1,6
300,2023-01,54,10,315.411961125516,29586.644431650777,-0.11199391370046169,S,0,0,0,0,0
301,2023-01,32,59,100.47123119278208,5514.279362488029,0.03838235638312693,E,1,0,3,0,0
302,2023-01,36,84,139.42696675094896,15091.164452168496,-0.019749995086866416,S,0,0,3,0,0
303,2023-01,56,173,152.74291421907202,13312.85613330611,0.093567437925074,E,1,0,3,0,0
304,2023-01,54,14,178.92952827331584,26151.963582219156,-0.10579366620089091,N,0,1,2,0,1
305,2023-01,44,34,101.59942427488508,6938.099217551847,-0.04740530730358064,N,1,1,2,0,1
306,2023-01,46,6,90.60871830966991,7827.509523938504,-0.03133208728276298,C,0,0,2,0,0
307,2023-01,64,5,89.72393736797731,7643.627586635331,-0.03275594233689797,N,0,0,3,0,2
308,2023-01,36,3,153.9521282780574,12760.061155454618,-0.004473506041522047,E,0,0,1,0,1
309,2023-01,53,83,207.50392649899104,28149.659880464897,0.1124987106380164,N,0,0,1,0,0
310,2023-01,41,3,160.6643139421336,20397.943728859715,-0.0020797830532211254,N,1,0,2,0,1
311,2023-01,41,130,254.93872989231448,30759.113203681674,0.030908361745445718,N,1,1,0,0,0
312,2023-01,61,57,240.17940943458967,31824.7063031371,0.004402595756180984,N,1,0,2,0,0
313,2023-01,57,74,103.6492101566744,5551.7605228569055,0.10689160184253121,C,0,0,3,0,0
314,2023-01,57,109,129.24539388933022,8389.772270114787,0.07121866576270373,S,1,1,1,0,0
315,2023-01,64,70,313.10223695908104,35852.79523579271,0.04185693262294482,C,0,1,1,1,10
316,2023-01,45,18,154.39133501349073,15851.194076878432,0.23147323045409204,E,0,0,3,0,1
317,2023-01,55,104,125.20216608359685,16140.361509543949,-0.011083953719272857,S,0,0,0,0,0
318,2023-01,40,30,232.75954696672238,21828.179404512088,0.04514884824749464,E,0,0,0,0,1
319,2023-01,49,32,187.72365511943534,13605.464089854422,0.12556519185204348,E,0,0,2,0,1
320,2023-01,43,37,256.26442977540626,28724.01845242154,0.07613485633734345,W,0,0,3,0,1
321,2023-01,46,139,336.3211315573841,20161.160278031755,0.04445175437329518,S,0,0,2,0,0
322,2023-01,53,19,329.005049615838,17770.858620282917,0.09862333952756014,S,1,1,0,0,0
323,2023-01,32,31,222.15956080100528,20929.73544865019,-0.08874154176968325,C,0,0,1,0,0
324,2023-01,76,42,117.84182106811849,10893.697292005978,-0.11503666973633662,C,0,0,1,0,0
325,2023-01,29,6,104.48180074743989,9404.924633408742,0.10246398248307156,C,0,0,1,0,1
326,2023-01,26,89,420.4258075017133,61234.940023414274,-0.02367610667849929,S,0,0,1,0,0
327,2023-01,62,87,252.57231632283168,37160.86961586715,-0.1277417948132385,W,0,1,0,0,1
328,2023-01,56,18,103.6797635330438,6369.287520475398,-0.049869142480969506,E,0,0,1,1,1
329,2023-01,54,53,121.89369609252273,6583.680604843356,0.07821330142039432,E,0,0,1,0,1
330,2023-01,54,169,97.90204773184726,13764.589405372339,-0.10879223785936563,N,1,0,3,0,0
331,2023-01,44,35,167.80364980720248,25059.14019573906,-0.02238872553562106,E,0,0,0,0,1
332,2023-01,31,3,114.1663912565684,11691.465560295563,0.10104418828265367,N,1,0,0,0,0
333,2023-01,46,98,135.5767831710915,12363.223776914985,0.003527219264530364,S,0,0,0,0,0
334,2023-01,34,3,109.75897320730218,14655.207553308526,-0.010084481837845985,C,0,0,0,1,5
335,2023-01,59,9,237.22895186517624,29565.039147498046,-0.03797158202146883,N,1,0,1,1,5
336,2023-01,42,9,156.6602756886042,13953.770714734215,-0.03667360785170223,N,0,0,1,0,1
337,2023-01,32,58,88.20501392320205,8390.10862751995,-0.0707959370631998,N,0,1,1,0,2
338,2023-01,40,55,173.926255644379,16843.184609636337,0.0026603121253563644,C,1,1,0,0,0
339,2023-01,51,86,201.43026356998894,22773.876243904462,-0.01892662309368083,E,0,0,1,0,1
340,2023-01,36,108,116.41110152426371,8511.413607894305,0.025809197660133634,S,1,0,0,1,5
341,2023-01,32,20,129.46597550719426,12575.912585451762,-0.12893743578898495,W,0,0,2,0,1
342,2023-01,48,125,273.0106691910853,39365.696276358496,-0.03302371110242468,W,1,0,0,1,3
343,2023-01,48,83,153.26726347894356,12993.07565747319,-0.14696260511465134,S,0,0,4,0,0
344,2023-01,37,20,318.5298903061216,30328.474878432746,-0.045955431499411906,E,0,1,0,0,0
345,2023-01,37,29,384.5018316613598,25037.29656315709,-0.006802289070487834,W,0,1,1,0,1
346,2023-01,48,37,190.77792664392487,15779.235929291113,-0.03739141460552107,E,0,0,2,1,6
347,2023-01,23,15,71.66724148618383,5625.080362402781,0.03802395957968297,N,0,0,4,0,2
348,2023-01,23,21,203.43750327902916,22370.804541478243,-0.21727295232026644,C,0,1,0,1,1
349,2023-01,34,33,118.46257829680351,7420.806598152373,0.10524506316140432,E,0,1,2,1,5
350,2023-01,41,57,120.11676739915507,10895.695350747743,0.06544783129101076,S,0,0,1,0,1
351,2023-01,49,27,357.47369122637764,19360.890700766788,0.04331741859848043,S,0,0,0,0,0
352,2023-01,67,51,179.23214060526158,23796.13396478851,-0.07184232396848438,N,1,0,1,0,0
353,2023-01,57,24,186.53359431202696,17002.753554590672,0.0375374624448005,N,0,0,1,0,1
354,2023-01,42,8,148.50174207353868,20082.714177020396,0.06965663434575417,W,0,0,1,0,0
355,2023-01,44,16,93.9576054706111,6761.89094622158,0.006953632308696173,N,0,0,1,0,2
356,2023-01,29,26,123.61830642378098,11359.791060158856,-0.05826045205661376,S,0,0,0,0,1
357,2023-01,44,60,170.87514986354552,10076.495575071294,-0.1231041982815341,E,1,0,1,0,0
358,2023-01,40,52,104.46283958661596,13946.102068714476,0.25,N,0,0,2,0,0
359,2023-01,49,109,135.43291097485132,10451.879379890663,-0.02119489293239399,C,1,0,2,0,0
360,2023-01,32,58,230.0156260205606,26016.28030356752,0.05103204124441805,N,0,1,0,0,1
361,2023-01,52,28,174.5221086700733,23408.796188050783,0.15376006015739785,S,1,1,2,1,6
362,2023-01,67,45,209.76333132976774,29057.024638268576,0.18782773517441867,S,0,0,1,1,8
363,2023-01,43,11,247.79994890660998,24600.312573794337,-0.055884269707125823,N,1,0,2,0,0
364,2023-01,51,88,145.5348911227443,20210.95119066409,-0.1451589578549887,N,0,1,1,0,1
365,2023-01,55,24,71.83398177848122,5579.129447438622,0.02004500391288465,W,0,0,0,0,1
366,2023-01,38,42,108.25374379646583,12925.712930316251,0.05723669415776499,C,0,0,2,0,2
367,2023-01,48,36,122.19984469370901,11107.800958495212,-0.0815576854438179,N,0,0,2,0,1
368,2023-01,45,48,183.7451047894619,23306.422816054648,0.2183114856432123,E,1,0,2,0,0
369,2023-01,46,56,252.6012268658223,21073.595199844956,0.05248675778853082,W,0,0,4,0,0
370,2023-01,33,85,314.89902044968903,32947.226521543795,0.041348161587956206,W,0,1,2,0,0
371,2023-01,45,9,62.97740814604446,7541.538554700291,0.0713912965658862,S,1,0,0,0,0
372,2023-01,52,25,195.22377182335669,23125.12321087346,0.09241815910239345,S,0,0,2,0,0
373,2023-01,66,9,210.7046843264264,21821.24404916312,0.10905176747426688,S,1,1,3,0,2
374,2023-01,59,5,107.609677549671,11331.706283932175,0.012580995348529364,W,1,0,1,0,1
375,2023-01,77,41,195.4326130902691,26884.753625972524,-0.24621591233850465,W,0,0,0,0,0
376,2023-01,33,4,106.54070037922538,5718.124438712636,0.047465364575734525,N,1,0,1,0,0
377,2023-01,58,8,138.17346058158702,18964.59095318654,0.14271502479634401,S,0,0,3,0,0
378,2023-01,47,29,166.06815304028356,11095.055648765032,-0.027598214310674975,C,0,0,0,1,6
379,2023-01,77,16,307.01981948282395,21208.6916646523,-0.04280119320542024,W,0,0,0,0,1
380,2023-01,32,65,84.61924008483271,6790.727529000517,0.055514081062556946,C,0,0,1,0,1
381,2023-01,32,5,79.19378571846664,9059.752880217606,-0.04931232515794687,W,1,0,0,0,0
382,2023-01,36,208,137.82261805511743,14797.554139253465,-0.028749098012453,S,1,0,1,0,0
383,2023-01,18,98,376.47440883254257,36580.241397058904,0.04242505876688532,E,0,0,1,0,1
384,2023-01,37,12,131.20413936591356,7250.22884050772,-0.06136312383802844,E,0,0,0,0,0
385,2023-01,33,31,150.79628834341926,9564.96279382921,-0.19086877127708235,N,1,0,0,0,0
386,2023-01,47,107,241.79767194352073,14403.55381354336,-0.15782903761504108,E,0,0,1,0,0
387,2023-01,50,17,267.0026530299962,36112.39281405061,-0.018324111073532882,W,0,1,3,0,0
388,2023-01,73,34,261.10994062901955,37402.11333689566,0.003630734174155936,N,0,0,1,1,4
389,2023-01,59,139,205.50423934881428,10654.694141337914,0.19600075188155927,W,1,0,2,0,1
390,2023-01,36,2,188.29689247966832,20593.5617891595,-0.02935379342872174,E,0,0,1,0,0
391,2023-01,31,65,87.76848222852769,8195.180710414223,-0.018072229018177993,C,1,0,0,1,5
392,2023-01,52,24,109.80189922794926,16375.875707494924,0.012258106868047293,N,1,0,0,0,0
393,2023-01,25,11,189.2673187505692,19630.961110022992,-0.1411575685125063,S,0,1,1,1,5
394,2023-01,72,23,296.85225298793796,32941.559599026376,0.15557119779162487,E,0,1,0,0,0
395,2023-01,62,51,179.70138042352636,24874.16572543511,-0.03976508141954396,S,1,0,1,0,0
396,2023-01,37,1,183.95520823286864,15694.219572667282,-0.015985786583573806,W,0,0,1,0,2
397,2023-01,19,24,107.37077999216032,10889.621539727126,0.109667088749613,W,1,0,0,0,0
398,2023-01,65,72,126.1501306360187,6520.616426716206,0.09027438555188003,N,1,0,1,0,1
399,2023-01,43,26,82.11055894698306,10467.863347239045,0.2103761476945794,E,0,0,1,0,0
400,2023-01,63,53,125.33949642676228,17874.431786987137,0.007974966748849803,E,1,0,1,0,0
401,2023-01,21,24,294.58009600339744,34578.92992930004,-0.14342155973569695,S,1,1,2,0,0
402,2023-01,36,9,111.39838954137139,7649.548347080126,0.08148741178747697,C,1,0,1,0,0
403,2023-01,45,20,74.20974669207487,9855.462313720009,0.04841279200392297,W,0,0,1,0,0
404,2023-01,45,44,171.020723055726,12641.454992252253,-0.25,E,0,0,1,0,0
405,2023-01,38,35,66.08735331472555,5701.598167211952,-0.1988154618921496,W,0,0,2,0,1
406,2023-01,54,1,71.14626306852402,3566.703528023712,0.027897810191564884,E,1,0,2,0,0
407,2023-01,28,14,139.39297850417188,8807.573081018027,-0.1519105291242564,C,0,1,0,0,0
408,2023-01,42,28,215.42319798542607,28085.906019467657,0.14502193738337088,E,1,0,3,1,1
409,2023-01,46,24,262.6498901625288,24366.061061932232,0.008460774371294439,W,0,0,0,0,1
410,2023-01,52,48,73.4196696742333,9252.388067454183,-0.1554378079123601,C,0,0,1,0,1
411,2023-01,55,7,103.96105177246386,8931.397325909284,-0.06758008534284952,S,0,0,0,0,1
412,2023-01,28,10,319.53109709771536,41111.28829912061,0.03575758908293014,W,1,1,0,0,0
413,2023-01,21,18,115.17636284752592,10358.96555027912,0.013365550105624702,N,0,0,1,0,0
414,2023-01,64,72,257.5167551183389,17926.75464536571,0.0844928641765585,S,0,0,0,0,0
415,2023-01,49,25,235.19096966426025,27833.739827702582,0.11372532466416828,S,0,1,1,0,0
416,2023-01,33,35,108.48824650361755,11667.642705588252,0.07793004727322356,C,1,0,0,0,1
417,2023-01,68,5,287.09536005349116,15584.607617722813,0.09064245874010424,C,0,0,0,1,2
418,2023-01,46,45,101.76367653410966,9361.31741252729,-0.022577327271580225,W,0,0,1,0,0
419,2023-01,62,8,127.81895707690344,15828.992748592611,-0.13186672280286588,W,1,1,0,0,3
420,2023-01,46,59,134.9691845050107,19314.39100147139,0.00647687896196319,E,1,0,2,0,1
421,2023-01,75,46,224.6011677343899,21710.72082630083,-0.13367758782752476,C,1,0,1,0,1
422,2023-01,71,21,177.68545221605396,10223.02797108318,0.0960183669374349,E,0,0,1,0,0
423,2023-01,41,117,158.15209172406787,15307.422788817596,0.05343765628400474,S,0,0,0,0,1
424,2023-01,59,3,175.53834345817722,11587.781775197347,-0.07556768387288985,N,1,0,1,0,0
425,2023-01,54,1,106.5899285085477,7040.4290893562575,-0.02266777770960381,W,0,0,2,0,0
426,2023-01,65,3,234.49901562964862,30694.216507333877,-0.0904951488913144,W,1,0,1,0,1
427,2023-01,30,24,103.58368536430521,5897.187649066904,0.0007282987050419192,S,0,0,0,0,0
428,2023-01,55,11,321.60906999702314,35537.90069007883,0.030575330903406025,N,0,0,2,0,0
429,2023-01,60,19,192.54359987712994,16631.647589853474,-0.037357436365296856,W,0,0,4,0,1
430,2023-01,18,53,326.25187133623575,45913.085293585216,0.009330264256756057,N,0,1,2,0,1
431,2023-01,27,101,183.90289875847824,14081.048932291524,0.25,W,0,0,0,0,0
432,2023-01,18,109,71.45820314828993,6664.9417266792425,-0.01205704567692146,C,0,0,4,0,3
433,2023-01,40,5,453.59995440617,38000.59752169965,0.011959795457485885,S,1,0,0,0,2
434,2023-01,55,2,139.93764271454188,17643.77222022697,0.10484018731416267,N,0,0,0,0,0
435,2023-01,67,26,241.89688669765343,20441.51743901511,-0.025157927702689695,W,1,1,0,1,8
436,2023-01,46,5,113.59308599207347,9094.625151137789,-0.2129810183859867,W,1,1,3,0,0
437,2023-01,69,33,328.19173039580875,27320.24571157351,-0.05004968498447857,E,0,1,0,0,1
438,2023-01,24,35,150.53766009086561,20108.631506229005,0.03315999542790612,C,0,0,0,0,0
439,2023-01,19,37,114.1650294272339,14484.514502144651,-0.2447838883399216,N,1,0,0,0,1
440,2023-01,44,84,134.65755485368035,17183.874085055795,-0.0841772907678876,E,0,0,1,0,0
441,2023-01,50,22,109.01247447832601,12022.383481260298,-0.1740411474056052,W,1,0,0,0,1
442,2023-01,44,240,82.53974075328617,5471.118448274006,-0.003529591718868035,C,1,0,1,0,1
443,2023-01,18,1,320.4511572085493,22599.30279394794,0.22048507220781516,N,1,1,1,0,0
444,2023-01,43,47,103.58534731392697,8743.636722462406,0.08758373287657038,W,0,0,1,0,1
445,2023-01,25,186,204.4137067958201,19475.01360160552,-0.06419969944533352,E,0,0,1,0,0
446,2023-01,55,63,219.5673599193411,29746.51047720112,0.11454669865593403,S,0,0,2,0,0
447,2023-01,50,112,130.60577394606867,11736.613102587648,0.04514387665334757,N,0,1,2,0,0
448,2023-01,30,56,83.55321968853812,4605.783848241617,0.04947854353300982,C,1,0,0,0,0
449,2023-01,37,45,137.87791244706028,17189.884234414647,-0.1670294005755851,N,0,0,1,0,0
450,2023-01,29,33,142.00704927432187,15129.479197774492,-0.08284169304503103,S,0,1,0,0,0
451,2023-01,44,28,230.56625642568997,31097.680708475036,-0.009417478472929893,S,1,0,1,0,0
452,2023-01,59,28,118.85609284511091,14124.818909761649,0.06117426066644042,C,0,0,0,0,0
453,2023-01,30,12,113.35614722324442,15656.629048055192,0.020069412524292483,E,0,0,2,0,0
454,2023-01,52,14,149.66824967843735,12965.807544233932,0.21579716860282594,W,0,0,2,0,1
455,2023-01,37,41,223.47537918184668,29215.255907421466,0.07351552319892513,S,1,1,1,0,1
456,2023-01,33,19,204.51927983290315,18710.404794209855,-0.008356255319286285,E,0,0,3,1,2
457,2023-01,43,30,253.01983136297258,27391.95064586102,0.08865088020755252,E,1,0,2,0,0
458,2023-01,29,6,56.023346318659264,5578.0280292979505,-0.07634236328562302,W,0,0,2,1,8
459,2023-01,36,81,132.82645487719606,18466.984192355383,0.004522619064655778,C,1,0,2,0,0
460,2023-01,27,25,96.02307331239842,11241.608684522418,0.04193460736613444,N,1,0,1,0,0
461,2023-01,74,10,170.15828153509764,11087.694638023851,-0.004098753284461416,E,0,0,2,0,0
462,2023-01,45,3,129.77042380404276,15467.466929070844,-0.023565340051520237,N,0,0,1,0,0
463,2023-01,34,1,89.31871021155631,12907.995740258302,0.032925006215933375,E,0,0,1,0,0
464,2023-01,48,108,289.31754119908805,15276.120076981064,-0.1330640153846021,S,1,1,1,0,0
465,2023-01,43,107,115.80093326466962,9756.228546581995,0.0030013842616624527,S,0,0,0,0,1
466,2023-01,41,3,274.85783373938386,26658.18390899603,-0.10181627854590919,S,0,0,0,0,0
467,2023-01,54,19,143.3872649505191,8605.290460721457,-0.04899899488812818,E,0,0,0,1,6
468,2023-01,56,65,278.1011499908076,23436.707816278686,-0.10280817598431713,S,0,1,2,0,0
469,2023-01,37,10,106.24143476361532,9563.27459402765,0.21208409479491186,W,0,0,3,0,0
470,2023-01,36,35,63.07982888776823,6680.540481389155,-0.008575294762046702,S,0,0,1,0,0
471,2023-01,40,44,140.63779001316274,7843.13446711113,-0.04560742727116305,N,0,0,2,0,0
472,2023-01,18,8,168.4753654227718,23296.86921099641,0.017798937960330406,W,1,0,1,0,0
473,2023-01,22,2,230.89749864464883,14940.682240890597,-0.16877048624258154,S,1,0,2,0,0
474,2023-01,65,58,318.66233971911674,16203.534232495302,0.025085625159639774,S,0,1,1,1,4
475,2023-01,69,9,342.09150693850404,47700.8926311477,0.09775821467761894,E,1,1,3,0,0
476,2023-01,41,2,251.06963513726652,13449.158026800706,0.19517231704036164,S,1,0,0,0,2
477,2023-01,53,28,99.21285848941038,7672.42384962219,0.04348863403635847,N,1,0,0,0,0
478,2023-01,49,40,246.58875781621964,20772.187328723914,-0.01013503103838119,S,0,0,0,0,3
479,2023-01,85,12,143.99958615668436,18998.13557867119,-0.09254552480990579,C,0,0,1,0,2
480,2023-01,61,49,515.0060457586289,77223.04849685912,-0.06982222323384965,E,0,1,2,1,8
481,2023-01,43,49,168.61450834955687,22776.548247833358,-0.06470258002986566,E,1,0,0,0,1
482,2023-01,30,123,128.53046086759844,15173.72586472227,-0.14803803873256582,E,0,0,0,0,1
483,2023-01,20,11,62.150995827822996,5180.0183805732195,0.06148309676776891,N,0,0,1,0,0
484,2023-01,48,23,55.967231101731514,5558.640318517539,0.14634613465533428,S,0,0,0,0,0
485,2023-01,33,14,152.07628049672073,19558.765359127476,-0.13132022290464695,W,0,0,2,0,0
486,2023-01,23,7,131.56491877896312,10593.059036134406,-0.04605755664742547,N,0,0,1,0,1
487,2023-01,35,121,91.5704065253476,7229.875038460955,0.12004904567737312,S,0,0,2,1,4
488,2023-01,28,29,230.08313121429532,23327.147582529647,-0.06155158499936345,S,0,1,1,0,0
489,2023-01,70,1,136.53757400967564,13801.93295941002,0.18030378628943522,S,0,0,0,0,0
490,2023-01,58,9,197.43186930498007,11321.625728828418,0.004121277502800201,C,1,0,1,0,0
491,2023-01,44,13,107.6960577956349,9463.32106697527,-0.08209131581728402,N,1,0,1,0,0
492,2023-01,67,68,429.38777692479493,43876.02276177693,0.0668940318795768,E,1,0,1,0,0
493,2023-01,46,22,148.31252498537967,13366.14466521311,-0.13899517473838238,N,1,0,1,0,0
494,2023-01,32,63,105.95349618897343,6235.565119287923,0.03751900169422932,C,0,0,0,0,0
495,2023-01,67,95,289.05537786442375,16133.658306077263,0.011341519819815812,N,0,0,3,0,1
496,2023-01,53,29,254.14350170960833,15187.869760677071,0.01230507865587796,S,1,0,0,0,0
497,2023-01,29,11,284.99660083262785,41007.68537898947,-0.026232359629912796,W,0,1,2,0,2
498,2023-01,42,196,219.627984143865,30586.627278699623,-0.04715747033565361,W,0,0,1,0,1
499,2023-01,31,8,172.21343313665685,16596.755086748275,0.02070961803423622,S,0,0,4,0,1
500,2023-01,24,4,49.33687603385436,5316.827895880049,-0.07440398410318515,S,0,0,1,0,0
501,2023-01,58,23,90.59877395155819,13178.65504269055,0.25,S,0,0,1,0,1
502,2023-01,73,6,235.85263572454008,17944.40155650468,-0.0518867167953021,S,0,0,1,0,0
503,2023-01,24,64,101.14534244373209,12722.529404023373,0.007907026820882807,N,0,1,2,0,0
504,2023-01,53,40,197.68767356774663,22570.734021539833,-0.05293455236693311,E,1,0,1,0,0
505,2023-01,35,44,225.50602966027577,21783.961715962116,0.12107777468234947,S,0,1,1,0,1
506,2023-01,37,40,96.2917468119458,10751.81933968544,-0.0572689190427965,S,0,0,1,0,1
507,2023-01,36,10,71.69086503272838,8977.92567775558,0.12650142340716974,E,0,0,0,1,7
508,2023-01,32,18,46.92534372510054,5399.111755424182,-0.03851876277038307,C,1,0,1,0,0
509,2023-01,45,17,440.4118542995094,54703.230190026145,-0.23440788973493767,E,0,1,1,0,1
510,2023-01,32,47,148.65780245721538,22267.224905951018,0.0588163309412022,N,0,0,1,0,0
511,2023-01,49,17,287.64961396205746,34270.1851045728,0.08695084820001196,N,0,1,1,0,0
512,2023-01,44,15,242.20599926902116,17403.674814580576,0.014933383976980115,C,0,1,1,0,0
513,2023-01,41,39,116.0361213734231,10232.733843431923,-0.012103216230287615,S,1,1,2,0,1
514,2023-01,31,42,138.36210261192005,19802.726699023126,-0.07166839079360776,N,1,0,0,0,0
515,2023-01,36,75,97.11863213393286,4976.5149663553775,0.05007483659768419,E,0,0,0,0,0
516,2023-01,56,7,225.59593687960526,24502.212390074994,-0.07875514689632215,E,0,0,0,0,1
